"id","category_id","category","name","manufacturer","url","min_price","max_price","average_rating","review_count","review_tags","review_rating_distribution","review_platform_distribution","price_trend","specifications","conformity_certification","safety_certification","product_code","updated_at","unit_price"
1109,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 임산부화장품,씨에이팜 프라젠트라 벨리 크림 플러스 200g (1개),씨에이팜 프라젠트라,https://prod.danawa.com/info/?pcode=10575987&cate=16349387,36730,71500,4.70,59,"{저렴,가격,만족,피부,촉촉,건조,로션,보습,크림,겨울,바디로션,보습력,아이,세타필,향기,냄새}","{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 11, ""5"": 46}","{""GS샵"": 7, ""옥션"": 20, ""G마켓"": 10, ""SSG.COM"": 2, ""11번가"": 6, ""롯데ON"": 6, ""신세계몰"": 7, ""CJ온스타일"": 1}","[{""date"": ""25.11.25"", ""price"": 36640, ""period"": ""1개월""}, {""date"": ""10.14"", ""price"": 36200, ""period"": ""3개월""}, {""date"": ""25.10"", ""price"": 36200, ""period"": ""6개월""}, {""date"": ""25.10"", ""price"": 36200, ""period"": ""12개월""}, {""date"": ""25.10"", ""price"": 36200, ""period"": ""24개월""}]","{""분류"": ""바디크림"", ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""사용자"": ""임산부용"", ""manufacturer"": ""씨에이팜 프라젠트라"", ""등록년월"": ""2020년 02월"", ""용기형태"": ""튜브형"", ""제조회사"": ""씨에이팜 프라젠트라""}",,,"10575987",2025-11-28 09:30:28.117,
1110,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,비스토스 하이베베 태아 심음 측정기 (BT-220C),비스토스,https://prod.danawa.com/info/?pcode=20801630&cate=16349254,155000,179000,4.80,6,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 5}","{""11번가"": 2, ""인터파크"": 1, ""CJ온스타일"": 2, ""롯데홈쇼핑"": 1}","[{""date"": ""25.11.04"", ""price"": 155000, ""period"": ""1개월""}, {""date"": ""10.14"", ""price"": 153210, ""period"": ""3개월""}, {""date"": ""25.08"", ""price"": 152150, ""period"": ""6개월""}, {""date"": ""25.02"", ""price"": 145200, ""period"": ""12개월""}, {""date"": ""24.02"", ""price"": 129360, ""period"": ""24개월""}]","{""특징"": {""LCD화면"": true, ""초음파측정(태아상태확인)"": true}, ""품목"": {""품목"": ""태아심박측정기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""비스토스"", ""등록년월"": ""2014년 09월"", ""제조회사"": ""비스토스""}",,,"20801630",2025-11-28 09:32:01.090,
1111,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,비스토스 하이베베 태아 심음 측정기 (BT-200L),비스토스,https://prod.danawa.com/info/?pcode=20793530&cate=16349254,94061,119000,4.70,486,"{선물,아기,포장,만족,가격,저렴,돌잡이,아이,구성,장난감,소리,애기,깔끔,딸랑이,사진,아가}","{""1"": 5, ""2"": 1, ""3"": 23, ""4"": 73, ""5"": 384}","{""옥션"": 14, ""G마켓"": 16, ""11번가"": 35, ""위메프"": 2, ""인터파크"": 6, ""CJ온스타일"": 27}","[{""date"": ""25.11.18"", ""price"": 91258, ""period"": ""1개월""}, {""date"": ""10.07"", ""price"": 90278, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 88964, ""period"": ""6개월""}, {""date"": ""25.07"", ""price"": 88964, ""period"": ""12개월""}, {""date"": ""24.07"", ""price"": 75460, ""period"": ""24개월""}]","{""특징"": {""LCD화면"": true, ""스피커"": true, ""초음파측정(태아상태확인)"": true}, ""품목"": {""품목"": ""태아심박측정기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""비스토스"", ""등록년월"": ""2009년 07월"", ""제조회사"": ""비스토스""}",,,"20793530",2025-11-28 09:34:26.451,
1112,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,W12133D 카지노 포커칩 저가보급형 100P 텍사스홀덤 포카게임 포카칩 딜러,,https://prod.danawa.com/info/?pcode=26540549&cate=16349254,9810,9810,5.00,2,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}","{""옥션"": 1, ""롯데ON"": 1}","[{""date"": ""25.11.04"", ""price"": 9250, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 9250, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 9150, ""period"": ""6개월""}, {""date"": ""25.07"", ""price"": 9150, ""period"": ""12개월""}, {""date"": ""24.06"", ""price"": 4600, ""period"": ""24개월""}]","{""품목"": {""수유용품"": true, ""돌잡이용품"": true, ""신생아완구,젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""등록년월"": ""2020년 09월""}",,,"26540549",2025-11-28 09:35:59.277,
1113,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,타이니러브 뉴 수더 메도우데이즈 플러스 모빌 + 홀더 + 어댑터 세트,타이니러브,https://prod.danawa.com/info/?pcode=20848937&cate=16349254,162000,229000,4.90,239,"{선물,아기,포장,만족,가격,저렴,돌잡이,아이,구성,장난감,소리,애기,깔끔,딸랑이,사진,아가}","{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 12, ""5"": 226}","{""AK몰"": 3, ""GS샵"": 5, ""옥션"": 2, ""G마켓"": 5, ""SSG.COM"": 51, ""롯데ON"": 8, ""신세계몰"": 22, ""롯데홈쇼핑"": 1, ""이마트인터넷쇼핑몰"": 3}","[{""date"": ""25.11.04"", ""price"": 162000, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 160450, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 160450, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 114000, ""period"": ""12개월""}, {""date"": ""24.01"", ""price"": 113990, ""period"": ""24개월""}]","{""품목"": {""품목"": ""세트""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""타이니러브"", ""등록년월"": ""2020년 02월"", ""제조회사"": ""타이니러브""}",,,"20848937",2025-11-28 09:38:19.653,
1114,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,코니테일 코니테일 수유일지,코니테일,https://prod.danawa.com/info/?pcode=20829698&cate=16349254,25600,25600,4.90,524,"{선물,아기,포장,만족,가격,저렴,돌잡이,아이,구성,장난감,소리,애기,깔끔,딸랑이,사진,아가}","{""1"": 0, ""2"": 0, ""3"": 8, ""4"": 36, ""5"": 480}","{""옥션"": 12, ""G마켓"": 15, ""SSG.COM"": 19, ""11번가"": 29, ""롯데ON"": 9, ""위메프"": 2, ""신세계몰"": 7, ""인터파크"": 5, ""롯데홈쇼핑"": 2}","[{""date"": ""25.11.04"", ""price"": 25600, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 23700, ""period"": ""3개월""}, {""date"": ""25.08"", ""price"": 22520, ""period"": ""6개월""}, {""date"": ""25.02"", ""price"": 22520, ""period"": ""12개월""}, {""date"": ""24.03"", ""price"": 8240, ""period"": ""24개월""}]","{""품목"": {""품목"": ""수유일지""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""코니테일"", ""등록년월"": ""2016년 02월"", ""제조회사"": ""코니테일""}",,,"20829698",2025-11-28 09:40:41.128,
1115,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,닥터맘스 닥터맘스닥터맘스 오가닉 출산5종세트 문스타,닥터맘스,https://prod.danawa.com/info/?pcode=26601482&cate=16349254,65000,65000,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 65000, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 65000, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 65000, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 60450, ""period"": ""12개월""}, {""date"": ""24.01"", ""price"": 57430, ""period"": ""24개월""}]","{""품목"": {""수유용품"": true, ""출산선물"": true, ""신생아완구,젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""닥터맘스"", ""등록년월"": ""2018년 12월"", ""제조회사"": ""닥터맘스""}",,,"26601482",2025-11-28 09:43:17.867,
1116,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,제이밀크 Welcome party 쌍둥이 수유일지,제이밀크,https://prod.danawa.com/info/?pcode=79561859&cate=16349254,11900,11900,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 11070, ""period"": ""1개월""}, {""date"": ""10.14"", ""price"": 10830, ""period"": ""3개월""}, {""date"": ""25.10"", ""price"": 10830, ""period"": ""6개월""}, {""date"": ""25.10"", ""price"": 10830, ""period"": ""12개월""}, {""date"": ""25.10"", ""price"": 10830, ""period"": ""24개월""}]","{""품목"": {""품목"": ""육아일지""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""제이밀크"", ""등록년월"": ""2019년 07월"", ""제조회사"": ""제이밀크""}",,,"79561859",2025-11-28 09:45:57.695,
1117,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,라마즈 뮤지컬자극애벌레인형 + 손발목 딸랑이세트 (27726),라마즈,https://prod.danawa.com/info/?pcode=28171163&cate=16349254,45500,49900,4.40,23,"{선물,아기,아이,구성,소리,애기,딸랑이,사진,아가,출산,친구,조카,세트,치발기,다양,디자인}","{""1"": 0, ""2"": 1, ""3"": 2, ""4"": 5, ""5"": 15}","{""GS샵"": 13, ""롯데ON"": 1, ""위메프"": 1, ""CJ온스타일"": 8}","[{""date"": ""25.11.04"", ""price"": 45500, ""period"": ""1개월""}, {""date"": ""10.14"", ""price"": 44547, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 44547, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 32900, ""period"": ""12개월""}, {""date"": ""25.01"", ""price"": 32900, ""period"": ""24개월""}]","{""품목"": {""품목"": ""감각발달완구""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""라마즈"", ""등록년월"": ""2021년 03월"", ""제조회사"": ""라마즈""}",,,"28171163",2025-11-28 09:47:39.913,
1118,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,생일파티 장식세트 해피벌스데이 위스키 골드 _ 12077430,,https://prod.danawa.com/info/?pcode=27496007&cate=16349254,13930,13930,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 13930, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 13930, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 12800, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 9240, ""period"": ""12개월""}, {""date"": ""24.07"", ""price"": 8940, ""period"": ""24개월""}]","{""품목"": {""돌잡이용품"": true, ""출산준비물"": true, ""신생아완구/젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""등록년월"": ""2021년 01월""}",,,"27496007",2025-11-28 09:50:17.437,
1119,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품 > 출산선물,엠케이 조이멀티 원플원 랜덤2종 겨울용 다양한 유아긴팔우주복 700109,엠케이,https://prod.danawa.com/info/?pcode=27495905&cate=16349254,18810,19870,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 18810, ""period"": ""1개월""}, {""date"": ""09.23"", ""price"": 16810, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 16810, ""period"": ""6개월""}, {""date"": ""25.09"", ""price"": 16810, ""period"": ""12개월""}, {""date"": ""25.09"", ""price"": 16810, ""period"": ""24개월""}]","{""품목"": {""출산선물"": true, ""출산준비물"": true, ""신생아완구/젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""엠케이"", ""등록년월"": ""2021년 10월"", ""제조회사"": ""엠케이""}",,,"27495905",2025-11-28 09:52:55.280,
1120,4,홈 > 식품/유아/완구 > 유모차/카시트/외출 > 카시트 > 바구니형,리안 2024 스핀 로얄 인펀트 카시트 (블랙),리안,https://prod.danawa.com/info/?pcode=64817405&cate=16349202,118000,118000,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 108000, ""period"": ""1개월""}, {""date"": ""09.16"", ""price"": 108000, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 108000, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 108000, ""period"": ""12개월""}, {""date"": ""24.11"", ""price"": 98000, ""period"": ""24개월""}]","{""특징"": {""[특징]"": true}, ""품목"": {""카시트"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""리안"", ""대상연령"": {""신생아용"": true}, ""등록년월"": ""2020년 03월"", ""벨트타입"": {""3점식벨트"": true}, ""사용대상"": {""대상연령"": ""신생아~12개월""}, ""제조회사"": ""리안"", ""출시년도"": {""2024년"": true}, ""허용무게"": {""11~15kg"": true, ""허용무게"": ""13kg까지""}, ""카시트 형태"": {""바구니형"": true}}",,,"64817405",2025-11-28 09:55:33.043,
1121,4,홈 > 식품/유아/완구 > 유모차/카시트/외출 > 카시트 > 바구니형,다이치 리드 i-Size 바구니 카시트 (블랙),다이치,https://prod.danawa.com/info/?pcode=56162975&cate=16349202,178000,178000,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 178000, ""period"": ""1개월""}, {""date"": ""10.14"", ""price"": 178000, ""period"": ""3개월""}, {""date"": ""25.10"", ""price"": 178000, ""period"": ""6개월""}, {""date"": ""25.10"", ""price"": 178000, ""period"": ""12개월""}, {""date"": ""25.10"", ""price"": 178000, ""period"": ""24개월""}]","{""ISOFIX"": {""ISOFIX(베이스형)"": true}, ""특징"": {""[특징]"": true}, ""품목"": {""카시트"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""다이치"", ""대상연령"": {""신생아용"": true}, ""등록년월"": ""2024년 06월"", ""벨트타입"": {""3점식벨트"": true}, ""사용대상"": {""대상연령"": ""신생아부터""}, ""안전인증"": {""아이사이즈(i-size)"": true}, ""제조회사"": ""다이치"", ""허용무게"": {""11~15kg"": true, ""허용무게"": ""~13kg""}, ""카시트 형태"": {""바구니형"": true}}",,,"56162975",2025-11-28 09:58:12.204,
1122,4,홈 > 식품/유아/완구 > 유모차/카시트/외출 > 카시트 > 바구니형,싸이벡스 클라우드 티 베이스 바구니 카시트 (색상선택),싸이벡스,https://prod.danawa.com/info/?pcode=41270348&cate=16349202,770000,770000,5.00,20,"{카시트,아기,저렴,가격,만족,아이,색상,신생아,페도라,시트,유모차,설치,아가,출산,선물,바구니}","{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 20}","{""SSG.COM"": 10, ""현대Hmall"": 2, ""신세계몰"": 8}","[{""date"": ""25.11.11"", ""price"": 688200, ""period"": ""1개월""}, {""date"": ""10.21"", ""price"": 688200, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 664416, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 643000, ""period"": ""12개월""}, {""date"": ""24.10"", ""price"": 571320, ""period"": ""24개월""}]","{""특징"": {""[특징]"": true}, ""품목"": {""카시트"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""싸이벡스"", ""등록년월"": ""2023년 09월"", ""사용대상"": {""대상연령"": ""신생아~24개월""}, ""안전인증"": {""아이사이즈(i-size)"": true}, ""제조회사"": ""싸이벡스"", ""출시년도"": {""2023년"": true}, ""허용무게"": {""11~15kg"": true, ""허용무게"": ""~13kg""}, ""카시트 형태"": {""바구니형"": true}}",,,"41270348",2025-11-28 09:59:51.719,
1123,4,홈 > 식품/유아/완구 > 유모차/카시트/외출 > 카시트 > 바구니형,다이치 올인원 360 아이사이즈 카시트 (서킷블랙),다이치,https://prod.danawa.com/info/?pcode=56163368&cate=16349202,660000,660000,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 660000, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 620000, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 590000, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 590000, ""period"": ""12개월""}, {""date"": ""24.10"", ""price"": 590000, ""period"": ""24개월""}]","{""ISOFIX"": {""ISOFIX"": true}, ""특징"": {""[특징]"": true}, ""품목"": {""카시트"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""다이치"", ""대상연령"": {""유아용"": true, ""신생아용"": true, ""주니어용"": true}, ""등록년월"": ""2024년 06월"", ""벨트타입"": {""5점식벨트"": true}, ""사용대상"": {""대상연령"": ""신생아부터""}, ""안전인증"": {""아이사이즈(i-size)"": true}, ""제조회사"": ""다이치"", ""허용무게"": {""31kg 이상"": true, ""허용무게"": ""~36kg""}, ""카시트 형태"": {""일체형"": true}, ""360º 회전 가능여부"": {""360º 회전"": true}}",,,"56163368",2025-11-28 10:02:31.045,
1124,4,홈 > 식품/유아/완구 > 유모차/카시트/외출 > 카시트 > 바구니형,에어보스 신생아 다기능 인펜트 바구니 카시트 (민트그레이),에어보스,https://prod.danawa.com/info/?pcode=48484772&cate=16349202,79800,79800,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 79800, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 79800, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 74000, ""period"": ""6개월""}, {""date"": ""25.06"", ""price"": 74000, ""period"": ""12개월""}, {""date"": ""24.04"", ""price"": 67000, ""period"": ""24개월""}]","{""특징"": {""[특징]"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""에어보스"", ""대상연령"": {""신생아용"": true}, ""등록년월"": ""2024년 04월"", ""벨트타입"": {""3점식벨트"": true}, ""사용대상"": {""대상연령"": ""신생아~3세""}, ""제조회사"": ""에어보스"", ""허용무게"": {""11~15kg"": true, ""허용무게"": ""0~13kg""}, ""카시트 형태"": {""바구니형"": true}}",,,"48484772",2025-11-28 10:05:10.557,
